id,name,abadi_type,diag,ostan,shahrestan,bakhsh,dehestan,amar_code
81891,مرغداری تاجیران(حسن صادقی),0,,15,177,47,1903,2001010002501332
81892,مرغداری تذور(پاک نژاد),0,,16,152,129,466,1103040002416230
81893,مرغداری ترابی,0,,17,283,838,1983,707050008907276
81894,مرغداری تسلیمی,0,,17,161,278,1200,734020002807872
81895,مرغداری تعاونی 15,0,,31,119,1017,545,2103020001921166
81896,مرغداری تعاونی 4,0,,2,174,59,263,403040001904371
81897,مرغداری تعاونی چهار,0,,31,409,1019,983,2104010003511792
81898,مرغداری تقی جوکار/رضا پهلوان,0,,31,119,1017,2497,2103020004921132
81899,مرغداری تل سیاه,0,,31,22,426,2470,2101030002511260
81900,مرغداری تلاش,0,,17,283,21,1830,707060002907260
81901,مرغداری توته,0,,13,441,285,1234,622010001364665
81902,مرغداری توکلی,0,,4,68,598,343,1022020002404414
81903,مرغداری توکلی,0,,17,2,821,454,701040003072195
81904,مرغداری تیمور گشول,0,,4,306,610,1707,1007010005910174
81905,مرغداری ثامن الحجج/مرغداری بهادر,0,,10,290,712,2177,2911020002821102
81906,مرغداری جابر جلالی,0,,13,184,766,895,609020002806352
81907,مرغداری جام جوجه,0,,31,119,1017,1149,2103020005246980
81908,مرغداری جانگداز,0,,2,174,445,1793,403060002904404
81909,مرغداری جبارعساکره,0,,13,85,761,634,605020001362321
81910,مرغداری جحاد,0,,17,28,299,1266,702010002372522
81911,مرغداری جعفر اصغرزاده,0,,31,119,1017,2497,2103020004921117
81912,مرغداری جعفر دیوبداروبرادران,0,,17,348,423,1685,728020001077083
81913,مرغداری جعفرموحدیان,0,,4,37,596,333,1002030001402026
81914,مرغداری جغفر اکبرپور,0,,17,28,299,1266,702010002807734
81915,مرغداری جلال امامی,0,,31,414,1060,2487,2106020001821804
81916,مرغداری جلالی,0,,4,419,617,1640,1014020002810704
81917,مرغداری جلیل عظیمی/شهرسفید,0,,31,16,1012,611,2107020001921221
81918,مرغداری جمشیدی,0,,4,332,1077,2532,1010040003404337
81919,مرغداری جنگی سهراب زهی,0,,16,52,84,360,1101010002842124
81920,مرغداری جواد عسگری,0,,17,167,830,1529,724020002807632
81921,مرغداری جوجه طلایی,0,,28,236,1070,56,6040001800047
81922,مرغداری جوجیران,0,,13,441,285,2156,622010002364666
81923,مرغداری جوکار,0,,31,119,1017,545,2103020001921157
81924,مرغداری جوکار,0,,31,119,1017,1722,2103020003921143
81925,مرغداری جهاد,0,,17,392,849,1189,712040005083904
81926,مرغداری جهاد,0,,21,264,540,2370,806030002384706
81927,مرغداری جهادسازندگی,0,,15,270,790,871,2003030001241966
81928,مرغداری جهادسازندگی,0,,21,279,882,909,807010004380672
81929,مرغداری جهادسازندگی داراب,0,,17,175,831,2585,705030008074938
81930,مرغداری جهان اباد سرخه,0,,15,247,342,2228,2008010001501279
81931,مرغداری جهانبخش,0,,17,100,824,2044,731010002907084
81932,مرغداری جهانتیغ(ده عبدالکریم),0,,16,231,165,963,1110010002711719
81933,مرغداری جهانگیری,0,,4,86,599,2633,1024010003810445
81934,مرغداری جهرم طیور سمت راست به طرف جهرم,0,,17,137,483,1859,704030002807860
81935,مرغداری جیک جیک,0,,15,6,787,2620,2006010001243398
81936,مرغداری چاووش,0,,15,247,342,2228,2008010001501145
81937,مرغداری چاه,0,,31,22,426,1711,2101030001244600
81938,مرغداری چاه بده,0,,17,137,483,1715,704030001807844
81939,مرغداری چلچله,0,,16,240,805,874,1106040002411916
81940,مرغداری چهارده جوانمرد,0,,31,22,426,1711,2101030001244601
81941,مرغداری چیت ساز خوی,0,,2,174,664,1269,403020004904394
81942,مرغداری حاج ابوالحسن رستمی,0,,17,329,842,1746,720020001807561
81943,مرغداری حاج احمدزارع,0,,31,119,1078,399,2103030001921011
81944,مرغداری حاج اخترمحمدکهرازهی,0,,16,152,798,149,1103010006911327
81945,مرغداری حاج اسماعیل ذکاوتمند,0,,4,272,607,342,1016030001173353
81946,مرغداری حاج حسین جوکار,0,,31,119,1017,545,2103020001246100
81947,مرغداری حاج حسین صابری پور,0,,17,175,177,1842,705050002807952
81948,مرغداری حاج حیدربراهویی,0,,16,152,798,149,1103010006911332
81949,مرغداری حاج رجب همتی,0,,31,119,1017,2497,2103020004921131
81950,مرغداری حاج رضااشتری,0,,15,363,58,262,2004010002243141
81951,مرغداری حاج عباس خراسانی,0,,31,409,1019,423,2104010005921404
81952,مرغداری حاج عباسعلی علیزاده,0,,4,7,518,2089,1018010002810530
81953,مرغداری حاج عزیزهاشمزهی(دهقان),0,,16,152,798,149,1103010006911328
81954,مرغداری حاج غفور(دین محمد),0,,16,152,798,149,1103010006911329
81955,مرغداری حاج کریم خنیفر,0,,13,276,770,826,614020003363946
81956,مرغداری حاج منصورصادقی,0,,15,177,47,1903,2001010002501081
81957,مرغداری حاج هاشمی,0,,21,214,488,1568,804030002384393
81958,مرغداری حاج یونس سالارزهی,0,,16,120,796,573,1121010002911250
81959,مرغداری حاجی رضا(امید),0,,16,225,803,818,1105010002811388
81960,مرغداری حاجی رضایی,0,,16,225,803,818,1105010002415812
81961,مرغداری حاجی محمد,0,,16,225,803,818,1105010002811385
81962,مرغداری حاجی محموداحمدی,0,,31,119,1017,545,2103020001510254
81963,مرغداری حاجی ملک مرداسی,0,,13,183,345,2294,608010007362562
81964,مرغداری حاجی نادر(190),0,,16,152,129,466,1103040002192866
81965,مرغداری حبیب آل علی,0,,13,205,768,901,610020004363061
81966,مرغداری حبیب اله فاتحی,0,,4,419,1042,161,1014030001810532
81967,مرغداری حجت الله شهبازی,0,,13,444,777,2605,618010002806460
81968,مرغداری حراس جبال,0,,31,414,89,1050,2106030002821933
81969,مرغداری حردان دریس,0,,13,330,366,1497,627020001361758
81970,مرغداری حسن بمانی,0,,31,414,1060,2487,2106020001821808
81971,مرغداری حسن بیگی,0,,6,196,337,2196,1603040002816114
81972,مرغداری حسن جعفری,0,,31,119,1017,2497,2103020004921112
81973,مرغداری حسن حسن نژاد,0,,13,85,761,634,605020001362319
81974,مرغداری حسن رمضانپور,0,,4,332,612,2431,1010030003910164
81975,مرغداری حسن غفاری,0,,17,401,850,377,713030002373812
81976,مرغداری حسن محسنی,0,,4,127,486,1966,1019010002810542
81977,مرغداری حسن یوسفی,0,,31,414,1060,2487,2106020001821809
81978,مرغداری حسین ابادبرادری (شرکت سفیدمرغ کو,0,,31,61,1015,2042,2102020003510187
81979,مرغداری حسین ابر,0,,13,46,754,864,602020001361267
81980,مرغداری حسین امینی,0,,31,22,426,2470,2101030002821775
81981,مرغداری حسین جلیلی,0,,31,92,8,410,2111010002921347
81982,مرغداری حسین حاج محمدی 2,0,,21,338,887,100,808050001382563
81983,مرغداری حسین دوست محمدی 1,0,,21,338,887,100,808050001100060
81984,مرغداری حسین دوشابخور,0,,2,174,59,263,403040001904372
81985,مرغداری حسین دهقان (مزرعه عبد الرحیم),0,,31,409,1019,2440,2104010004249528
81986,مرغداری حسین زاده /مرغداری صنعتی /,0,,7,370,682,904,1807030001480963
81987,مرغداری حسین کوچکی نژاد,0,,31,414,1060,2487,2106020001821807
81988,مرغداری حسین ملاشاهی (ققنوس),0,,16,225,803,745,1105010001415886
81989,مرغداری حسین ویداله خوشبخت,0,,4,418,616,2243,1013030004404334
81990,مرغداری حسین یوسفی,0,,31,22,426,2470,2101030002821773
81991,مرغداری حسینی,0,,2,110,22,2131,415010002904277
81992,مرغداری حسینی,0,,31,16,1012,611,2107020001921427
81993,مرغداری حسینی نسب,0,,31,119,1017,545,2103020001921155
81994,مرغداری حسینی نسب,0,,31,119,1017,2497,2103020004921130
81995,مرغداری حمید اژدری,0,,17,392,849,1189,712040005807387
81996,مرغداری حمید محمودی,0,,31,61,1015,1372,2102020002921333
81997,مرغداری حمید(سیاه منصوری),0,,16,415,812,875,1117010003416548
81998,مرغداری حمیدپرمر,0,,16,52,84,360,1101010002842121
81999,مرغداری حمیدمحمدی (چپل),0,,16,240,805,874,1106040002711038
82000,مرغداری حیدرراق,0,,13,46,754,864,602020001364761
82001,مرغداری حیدری,0,,8,191,687,552,2302020003259255
82002,مرغداری حیدری,0,,16,263,807,1513,1114010001416772
82003,مرغداری خارستانی,0,,17,156,827,1984,729020001907270
82004,مرغداری خبیری,0,,31,22,231,1205,2101010002821038
82005,مرغداری خبیری,0,,31,448,304,2307,2105040002250171
82006,مرغداری خداداد کشاورز,0,,17,392,849,2304,712040010807384
82007,مرغداری خزعل ساکی,0,,13,446,778,2614,623020001362771
82008,مرغداری خفاجی,0,,13,85,101,407,605010002806016
82009,مرغداری خفایی,0,,13,204,767,1698,619010001806447
82010,مرغداری خلیج,0,,16,225,803,745,1105010001413597
82011,مرغداری خمیس ربیعی,0,,13,49,433,2341,603050001361804
82012,مرغداری خواجه پور,0,,31,448,1021,1791,2105030003821205
82013,مرغداری خوانساری,0,,4,86,599,2134,1024010002810437
82014,مرغداری خوی مرغ,0,,2,174,59,263,403040001804064
82015,مرغداری خیاطزاده /دامداری خیاطزاده,0,,11,117,479,1942,905050003392886
82016,مرغداری دانیال,0,,13,441,776,866,622020001364567
82017,مرغداری داوودی,0,,17,331,843,388,710040001807164
82018,مرغداری دباغ,0,,13,183,765,1583,608020002362487
82019,مرغداری درخشانی,0,,15,363,791,2244,2004020004501129
82020,مرغداری دشت بازار,0,,23,192,896,1097,1704030002471914
82021,مرغداری دشت بهشت,0,,31,119,1017,2497,2103020004245866
82022,مرغداری دشتستان,0,,7,185,676,851,1803030003231689
82023,مرغداری دکترسلیمانی /مرغداری مرغبان,0,,5,336,623,2302,3001010002533585
82024,مرغداری دوست محمدی 2,0,,21,338,887,100,808050001382570
82025,مرغداری دوهزار,0,,17,2,821,454,701040003372508
82026,مرغداری ده شیری,0,,21,264,881,2482,806010010380434
82027,مرغداری دهقان,0,,12,30,744,30,2801020001125975
82028,مرغداری دهقان,0,,13,205,768,901,610020004363062
82029,مرغداری دهقانپور,0,,31,119,1017,545,2103020001921158
82030,مرغداری دهلران,0,,6,196,631,212,1603020001460190
82031,مرغداری دهواری(وحدت),0,,16,240,805,874,1106040002199540
82032,مرغداری دیوارک,0,,31,119,1017,1149,2103020005921047
82033,مرغداری ذاکری,0,,17,309,840,1649,708030002373761
82034,مرغداری ذره اروج,0,,17,25,817,1721,717010003807480
82035,مرغداری راستی,0,,17,301,839,2516,722010003907093
82036,مرغداری راهدار/الله اکبر/,0,,15,256,789,870,2002010001240656
82037,مرغداری رجایی,0,,17,314,841,95,709030001907388
82038,مرغداری رجبعلی پور,0,,21,338,887,100,808050001383754
82039,مرغداری رجبی کیا,0,,8,106,392,1566,2313010002535444
82040,مرغداری رحمان درویشی,0,,13,204,767,1698,619010001363145
82041,مرغداری رحمانی (مکران),0,,16,240,805,874,1106040002416752
82042,مرغداری رحمانیان,0,,17,137,483,1859,704030002807855
82043,مرغداری رحمت اله عباسی,0,,4,418,616,2243,1013030004183019
82044,مرغداری رحیمی,0,,17,309,840,2043,708030003907330
82045,مرغداری رستمی,0,,17,331,237,416,710060002807165
82046,مرغداری رضا,0,,13,95,762,865,606030002806258
82047,مرغداری رضا اوغلی,0,,2,174,664,1158,403020003904383
82048,مرغداری رضا برومند,0,,13,46,754,864,602020001361206
82049,مرغداری رضا دوست,0,,2,174,664,1158,403020003904392
82050,مرغداری رضا سرمدی,0,,4,21,1039,2147,1001030001910124
82051,مرغداری رضارضایی,0,,13,63,1085,1303,624020002361358
82052,مرغداری رضاعبداله حسن زاده,0,,21,338,887,100,808050001382569
82053,مرغداری رضایی,0,,4,332,82,2167,1010050002810522
82054,مرغداری رضایی,0,,11,369,740,860,915020002542799
82055,مرغداری رضایی,0,,13,184,766,895,609020002806060
82056,مرغداری رعد آبادی / گوهردشت,0,,31,119,525,2116,2103040001921030
82057,مرغداری رفیعی,0,,17,309,840,1649,708030002907314
82058,مرغداری رمضان دهقان,0,,31,119,1078,1299,2103030002921096
82059,مرغداری رمضان ظهیری,0,,4,37,96,2120,1002050002910168
82060,مرغداری رمضان غبیشاوی,0,,13,85,761,634,605020001362317
82061,مرغداری رمضانی,0,,21,279,882,130,807010001380681
82062,مرغداری روشن,0,,18,113,857,2489,2602040003233857
82063,مرغداری زارع,0,,17,283,838,1004,707050002907140
82064,مرغداری زارع زاده,0,,4,68,598,343,1022020002810046
82065,مرغداری زارع زردینی,0,,31,119,1078,1299,2103030002921097
82066,مرغداری زارعی,0,,21,227,1098,2624,805030002808228
82067,مرغداری زرافشان,0,,31,414,89,1050,2106030002821932
82068,مرغداری زربال چابهار,0,,16,345,810,701,1109020001711486
82069,مرغداری زربال هدهد,0,,16,152,798,2057,1103010005416237
82070,مرغداری زرین بال,0,,16,240,805,874,1106040002711045
82071,مرغداری زرین چنگ,0,,6,442,635,2199,1611010001816024
82072,مرغداری ساحل,0,,31,409,1019,423,2104010005511382
82073,مرغداری ساسان,0,,17,392,849,2304,712040010807388
82074,مرغداری ساعدی,0,,21,338,887,1328,808050005112632
82075,مرغداری سالاری,0,,31,414,1060,1652,2106020002511463
82076,مرغداری سایه ستاره پر,0,,13,85,761,634,605020001806490
82077,مرغداری سبحانی,0,,4,170,603,2070,1004010003810450
82078,مرغداری سپاهان تخم,0,,4,272,607,2388,1016030002404784
82079,مرغداری سپهداریوسفی,0,,17,401,850,377,713030002373813
82080,مرغداری سپید,0,,11,64,716,323,931010001160526
82081,مرغداری سپیدطیور,0,,10,290,274,1172,2911030001511781
82082,مرغداری سپیدمرغ,0,,13,444,777,2605,618010002364681
82083,مرغداری سپیدمرغ,0,,31,119,1017,545,2103020001246098
82084,مرغداری ستوده,0,,16,52,794,72,1101050001911454
82085,مرغداری سجادی آسفالت,0,,17,392,369,959,712060001807389
82086,مرغداری سحر,0,,13,359,773,675,620020001364702
82087,مرغداری سحر,0,,31,409,1019,2440,2104010004821239
82088,مرغداری سحر 747,0,,16,415,812,875,1117010003415736
82089,مرغداری سحر داراب,0,,17,175,831,2500,705030007807981
82090,مرغداری سخراوی,0,,13,184,766,895,609020002806351
82091,مرغداری سرچاه حسن زاده,0,,31,16,1012,1757,2107020002921213
82092,مرغداری سرخه کویر,0,,15,247,342,2228,2008010001501288
82093,مرغداری سعادت,0,,12,30,744,1268,2801020004390034
82094,مرغداری سعید (شهریاری),0,,16,225,1064,2498,1105030002413215
82095,مرغداری سعیدمهدیان,0,,16,52,84,360,1101010002842126
82096,مرغداری سعیدی,0,,17,283,21,1830,707060002907259
82097,مرغداری سلجوقیان,0,,16,225,1064,2498,1105030002911118
82098,مرغداری سمن توفان,0,,15,247,342,2589,2008010002501274
82099,مرغداری سمنان کشاورز,0,,15,247,342,2589,2008010002501324
82100,مرغداری سنچولی,0,,15,410,793,2416,2007010001501039
82101,مرغداری سنگ سفیدی,0,,12,30,744,1268,2801020004390019
82102,مرغداری سنگان,0,,16,152,129,466,1103040002410828
82103,مرغداری سهرابی,0,,2,271,667,2312,411010002904212
